StationID,FromDate,ToDate,Stations,Latitude,Longitude,StationName,State
2494,20000601,20130929,31,51.7329,6.2688,Kalkar,Nordrhein-Westfalen
2497,19470101,20190202,505,50.5014,6.5264,Kall-Sistig,Nordrhein-Westfalen
2502,19510201,19561231,447,51.318,10.1348,Heiligenstadt Heilbad-Kalteneber,Th-ringen
2503,19510101,20030331,487,50.6266,10.1455,Kaltennordheim,Th-ringen
2506,19470101,19630831,270,51.2667,14.0833,Kamenz,Sachsen
2521,19500101,19940331,374,48.6765,11.2961,Karlshuld,Bayern
2522,18760101,20081031,112,49.0382,8.3641,Karlsruhe,Baden-Wrttemberg
2532,19510101,20131031,231,51.2963,9.4424,Kassel,Hessen
2533,19460701,19770630,198,51.334,9.4506,Kassel-Harleshausen,Hessen
2536,19830901,19921231,283,51.3173,9.4145,Kassel-Wilhelmsh-he (A),Hessen
2542,19700501,20160331,716,47.8652,10.6007,Kaufbeuren,Bayern
2543,19680101,20081231,585,48.0916,10.8609,Kaufering,Bayern
2546,19881001,20031231,141,48.5576,7.88,Kehl-Odelshofen,Baden-Wrttemberg
2559,19520101,20190202,705,47.7233,10.3348,Kempten,Bayern
2564,19860601,20190202,27,54.3761,10.1433,Kiel-Holtenau,Schleswig-Holstein
2565,19400101,19880930,17,54.3378,10.0929,Kiel-Kronshagen,Schleswig-Holstein
2575,20070522,20190202,426,49.1804,9.98,Kirchberg-Jagst-Herboldshausen,Baden-Wrttemberg
2578,18650101,20190202,12,53.9995,11.4341,Kirchdorf-Poel,Mecklenburg-Vorpommern
2597,19460101,20190202,282,50.2241,10.0792,Kissingen Bad,Bayern
2600,19821101,20190202,188,49.7363,10.1781,Kitzingen,Bayern
2601,19360101,20190202,826,50.2218,8.4469,Kleiner Feldberg-Taunus,Hessen
2609,19740901,19810331,40,53.9587,10.3293,Klein R-nnau,Schleswig-Holstein
2618,19580101,20190202,732,50.8458,10.4803,Kleiner Inselsberg,Th-ringen
2621,19560101,19691231,42,52.4045,13.2134,Kleinmachnow,Brandenburg
2627,19960701,20190202,128,51.5555,13.8845,Klettwitz,Brandenburg
2629,19471111,20190202,46,51.7612,6.0954,Kleve,Nordrhein-Westfalen
2638,19470101,20190202,973,48.1054,8.7549,Klippeneck,Baden-Wrttemberg
2641,19941001,20190202,85,51.5185,12.9065,Klitzschen bei Torgau,Sachsen
2654,19490101,19831031,200,49.0265,8.7554,Knittlingen,Baden-Wrttemberg
2657,19510101,20080131,85,50.3369,7.5992,Koblenz-Horchheim,Rheinland-Pfalz
2665,19360101,19841231,45,50.9615,6.9712,K-ln-Botanischer Garten,Nordrhein-Westfalen
2667,19570901,20190202,92,50.8646,7.1575,K-ln-Bonn,Nordrhein-Westfalen
2677,19510101,20001231,730,48.1413,8.4285,K-nigsfeld-Schwarzwald,Baden-Wrttemberg
2680,19510101,20190202,288,50.284,10.4456,K-nigshofen Bad,Bayern
2689,19500101,19601231,40,53.2279,9.6527,K-nigsmoor,Niedersachsen
2691,19940401,20081231,378,48.6707,11.2173,K-nigsmoos-Untermaxfeld,Bayern
2693,19420101,19890630,380,50.1855,8.4698,K-nigstein-Taunus,Hessen
2700,19610101,20190202,416,48.8302,11.4872,K-sching,Bayern
2701,19450701,20070331,136,51.1329,11.7252,K-sen Bad,Sachsen-Anhalt
2703,19980101,20001010,496,51.855,9.3239,K-terberg,Nordrhein-Westfalen
2704,19931001,20190202,76,51.7511,12.0094,K-then (Anhalt),Sachsen-Anhalt
2708,19910801,20190202,740,47.6652,11.0804,Kohlgrub Bad (Rosshof),Bayern
2712,19721101,20190202,443,47.6774,9.1901,Konstanz,Baden-Wrttemberg
2713,19470101,19741231,398,47.6605,9.1634,Konstanz (Stadtg-rtnerei),Baden-Wrttemberg
2717,19890601,20051231,395,51.2662,8.8309,Korbach-Lengefeld,Hessen
2738,19710201,19960430,776,47.6447,11.7436,Kreuth,Bayern
2750,19490101,20190202,312,50.2523,11.3209,Kronach,Bayern
2757,19610101,19831231,238,47.9077,7.702,Krozingen Bad,Baden-Wrttemberg
2761,19510101,19901031,520,48.251,10.4163,Krumbach-Edenhausen,Bayern
2770,19730701,19740831,35,53.9015,10.2359,K-kels,Schleswig-Holstein
2773,20000701,20190202,417,49.4283,11.9016,K-mmersbruck,Bayern
2775,19460101,19800630,225,49.2795,9.6925,K-nzelsau,Baden-Wrttemberg
2780,19600101,19820531,330,50.1003,11.4494,Kulmbach,Bayern
2783,19660901,19920831,436,48.5126,12.1513,Kumhausen,Bayern
2790,19700101,19810831,296,49.5592,7.4134,Kusel-F-nfbirken,Rheinland-Pfalz
2794,19860601,20190202,40,52.9363,12.4093,Kyritz,Brandenburg
2796,20000601,20190202,40,53.9156,12.279,Laage (Flugplatz),Mecklenburg-Vorpommern
2812,19500101,20190202,155,48.3647,7.828,Lahr,Baden-Wrttemberg
2814,19490101,20190202,685,48.5121,9.7645,Merklingen,Baden-Wrttemberg
2821,19480101,19571231,214,51.9603,10.0157,Lamspringe,Niedersachsen
2829,20000601,20180709,621,48.0772,10.9144,Landsberg (Flugplatz),Bayern
2830,19500101,19671231,602,48.0349,10.8709,Landsberg-Lech,Bayern
2831,19470111,20080331,393,48.5357,12.1132,Landshut,Bayern
2843,20081201,20151230,125,50.0075,8.6547,Langen (BZ),Hessen
2856,19930601,20190202,91,51.9173,13.0878,Langenlipsdorf,Brandenburg
2857,19470401,19581130,175,51.1173,10.6568,Langensalza Bad,Th-ringen
2861,19510101,19860630,5,53.7445,7.4775,Langeoog,Niedersachsen
2872,19470101,19501231,15,52.8457,7.3489,Lathen,Niedersachsen
2878,19470401,20190202,118,51.391,11.8788,Lauchst-dt Bad,Sachsen-Anhalt
2879,19490101,19851231,199,49.5781,9.7142,Lauda-K-nigshofen-Gerlachsheim,Baden-Wrttemberg
2886,20000701,20190202,539,48.2176,9.9097,Laupheim,Baden-Wrttemberg
2889,19730101,19910930,300,51.6323,10.4737,Lauterberg Bad (A),Niedersachsen
2905,20000601,20190202,550,48.1849,10.8507,Lechfeld,Bayern
2906,19510101,19750228,5,54.775,8.9808,Leck (A),Schleswig-Holstein
2907,19741101,20190202,7,54.7903,8.9514,Leck,Schleswig-Holstein
2912,19560301,19741130,9,54.7419,9.8791,Lehbek,Schleswig-Holstein
2915,19470101,19611231,640,50.4833,11.45,Lehesten-Th-ringer Wald,Th-ringen
2920,19780901,19970630,365,48.7654,12.5121,Leiblfing,Bayern
2923,19550101,19700531,663,47.9116,10.6124,Leinau,Bayern
2925,19570101,20190202,356,51.3933,10.3123,Leinefelde,Th-ringen
2928,18631201,20190202,138,51.3151,12.4462,Leipzig-Holzhausen,Sachsen
2931,19570801,19720430,128,51.392,12.3962,Leipzig-Mockau,Sachsen
2932,19340101,20190202,131,51.4348,12.2396,Leipzig-Halle,Sachsen
2947,19620401,20190202,286,51.1333,8.0348,Lennestadt-Theten,Nordrhein-Westfalen
2949,19470801,20020131,758,48.5396,9.5275,Lenningen-Schopfloch,Baden-Wrttemberg
2950,19620401,20061231,14,54.219,10.8844,Lensahn,Schleswig-Holstein
2951,19941001,20190202,20,53.1007,11.4864,Lenzen-Elbe,Brandenburg
2953,19610101,20190202,852,47.8597,8.2308,Lenzkirch-Ruhb-hl,Baden-Wrttemberg
2961,19980101,20190202,31,54.4996,10.2737,Leuchtturm Kiel,Schleswig-Holstein
2963,19460101,19781231,92,51.3167,12.0333,Leunawerke,Sachsen-Anhalt
2968,19450101,20190202,43,50.9894,6.9777,K-ln-Stammheim,Nordrhein-Westfalen
2985,19940601,20190202,321,50.9383,14.2093,Lichtenhain-Mittelndorf,Sachsen
2996,19470101,19601231,352,48.7726,8.7287,Liebenzell Bad (LUBW),Baden-Wrttemberg
3001,19650101,19900531,284,48.0674,7.677,Liliental,Baden-Wrttemberg
3004,19490101,19990630,185,50.4116,8.0605,Limburg-Lahn-Offheim,Hessen
3007,19470101,19551231,96,49.4111,8.398,Limburgerhof,Rheinland-Pfalz
3015,19060401,20190202,98,52.2085,14.118,Lindenberg,Brandenburg
3016,19700601,19880430,760,47.598,9.8878,Lindenberg-Allg-u,Bayern
3017,19840701,20100430,341,49.68,8.7823,Lindenfels,Hessen
3018,19730401,20051231,445,49.7117,8.7804,Lindenfels-Winterkasten,Hessen
3023,19510101,20190202,22,52.5181,7.3081,Lingen,Niedersachsen
3028,19510101,20190202,157,51.7855,8.8388,Lippspringe Bad,Nordrhein-Westfalen
3031,19801201,20190202,92,51.6336,8.3945,Lippstadt-B-kenf-rde,Nordrhein-Westfalen
3032,19370101,20190202,25,55.011,8.4125,List auf Sylt,Schleswig-Holstein
3034,19910101,20190202,500,50.4505,11.635,Lobenstein Bad,Th-ringen
3042,19930701,20190202,230,50.5617,8.2386,L-hnberg-Obershausen,Hessen
3044,19460101,20180531,22,52.7198,7.7472,L-ningen,Niedersachsen
3045,19930501,20070630,27,52.7432,7.8763,L-ningen-Hagel,Niedersachsen
3056,19470101,20051031,161,50.0103,9.61,Lohr-Main-Steinbach,Bayern
3062,19510101,19890531,100,50.0352,7.8197,Lorch-Rhein,Hessen
3076,19470101,19561231,95,49.4606,8.4246,Ludwigshafen-Mundenheim,Rheinland-Pfalz
3082,19730101,19741231,56,51.9333,13.8833,L-bben,Brandenburg
3083,19911001,20190202,57,51.9267,13.8797,L-bben-Blumenfelde,Brandenburg
3085,19500301,19850228,15,53.8773,10.6915,L-beck,Schleswig-Holstein
3086,19850301,20190202,16,53.8025,10.6988,L-beck-Blankensee,Schleswig-Holstein
3088,18900101,19730630,5,53.8953,10.704,L-beck-Werft,Schleswig-Holstein
3093,19541201,20190202,16,52.9724,11.1374,L-chow,Niedersachsen
3096,19400101,19951231,444,51.2131,7.6359,L-denscheid (Zeppelin-Gymnasium),Nordrhein-Westfalen
3098,19940101,20190202,387,51.2452,7.6425,L-denscheid,Nordrhein-Westfalen
3101,19500101,19950930,58,51.7694,7.4128,L-dinghausen,Nordrhein-Westfalen
3103,19470501,19971231,11,53.2657,10.424,L-neburg,Niedersachsen
3113,19910101,19910731,528,50.7663,10.7201,Luisenthal (Talsperre),Th-ringen
3126,18810101,20190202,76,52.1029,11.5827,Magdeburg,Sachsen-Anhalt
3135,19550501,19830331,473,49.0643,9.582,Mainhardt-Ziegelbronn,Baden-Wrttemberg
3137,19480101,20190202,195,49.9656,8.2139,Mainz-Lerchenberg (ZDF),Rheinland-Pfalz
3139,19831101,20041231,509,48.2166,11.2965,Maisach-Gernlinden,Bayern
3147,19530101,20190202,418,48.7726,12.2177,Mallersdorf-Pfaffenberg-Niederbayern,Bayern
3155,19611101,20190202,413,50.1015,6.8009,Manderscheid-Sonnenhof,Rheinland-Pfalz
3158,19850101,20190202,12,52.5468,14.5452,Manschnow,Brandenburg
3160,19520101,19801231,240,51.6084,11.4139,Vatterode-Gr-fenstuhl,Sachsen-Anhalt
3164,19460101,20190202,187,50.8492,8.7746,C-lbe Kr. Marburg-Biedenkopf,Hessen
3166,19560101,20190202,639,50.651,13.1469,Marienberg,Sachsen
3167,19621201,20190202,547,50.662,7.9602,Marienberg Bad,Rheinland-Pfalz
3170,20000703,20100430,5,54.4937,11.2405,Marienleuchte,Schleswig-Holstein
3196,19020101,20190202,81,53.3223,11.9319,Marnitz,Mecklenburg-Vorpommern
3204,19910101,20190202,427,50.7334,10.8815,Martinroda,Th-ringen
3211,19420101,19561231,1011,48.9359,13.5747,Mauth-Finsterau,Bayern
3212,19610101,20021231,230,50.3249,7.23,Mayen,Rheinland-Pfalz
3222,19610101,19781231,60,52.3411,9.1403,Meerbeck,Niedersachsen
3223,19470101,19770930,460,47.6985,9.2753,Meersburg,Baden-Wrttemberg
3226,20060801,20190202,107,51.7259,11.5109,Aschersleben-Mehringen,Sachsen-Anhalt
3227,19330101,19801130,216,51.8936,8.9842,Meinberg Bad,Nordrhein-Westfalen
3228,19790801,19951231,506,51.0976,7.667,Meinerzhagen (A),Nordrhein-Westfalen
3231,19790101,20190202,450,50.5612,10.3771,Meiningen,Th-ringen
3234,19560601,20190202,157,51.1294,13.4327,Garsebach bei Meiﬂen,Sachsen
3236,19860701,20011231,89,52.2044,8.3382,Melle,Niedersachsen
3244,19610101,20190202,615,47.982,10.1384,Memmingen,Bayern
3245,20000701,20021120,630,47.9833,10.2333,Memmingen (Flugplatz),Bayern
3246,20000701,20070613,181,50.3667,7.3167,Mendig,Rheinland-Pfalz
3253,19610101,20061231,885,47.8309,8.0699,Sankt Blasien-Menzenschwand,Baden-Wrttemberg
3254,20000702,20190202,19,52.7156,7.3176,Meppen,Niedersachsen
3257,19470101,20190202,250,49.4773,9.7622,Mergentheim Bad-Neunkirchen,Baden-Wrttemberg
3265,19530101,19621231,302,49.922,9.2872,Mespelbrunn,Bayern
3268,20000601,20190202,900,48.1694,8.9433,Meﬂstetten-Appental,Baden-Wrttemberg
3271,19410101,20190202,313,48.8548,12.9189,Metten,Bayern
3274,19921001,20111231,415,49.507,6.5215,Mettlach-Orscholz (Kurort),Saarland
3278,20030101,20190202,355,48.5376,9.2733,Metzingen,Baden-Wrttemberg
3284,19870101,20190202,240,49.6691,9.0085,Michelstadt,Hessen
3287,19871001,20190202,453,49.7176,9.0997,Michelstadt-Vielbrunn,Hessen
3289,19910101,20190202,355,50.7281,11.7838,Schmieritz-Weltwitz,Th-ringen
3291,19801101,20031231,128,49.712,9.2258,Miltenberg,Bayern
3300,19740501,19930331,155,50.2285,9.1064,Mittel-Gr-ndau,Hessen
3307,19460101,20190202,981,47.4779,11.2653,Mittenwald-Buckelwiesen,Bayern
3313,19360901,19720331,508,49.7328,8.7771,Modautal-Neunkirchen,Hessen
3317,19750701,19840930,42,53.6128,10.6943,M-lln,Schleswig-Holstein
3319,20060901,20190202,239,49.7644,9.253,R-llbach,Bayern
3320,19350101,19530531,49,51.197,6.4499,M-nchengladbach,Nordrhein-Westfalen
3340,19380101,20190202,265,50.4383,7.8061,Montabaur,Rheinland-Pfalz
3348,19900701,20190202,240,51.7209,9.8352,Moringen-Lutterbeck,Niedersachsen
3362,19980101,20190202,244,48.9721,8.8734,M-hlacker,Baden-Wrttemberg
3366,19530101,20190202,406,48.2791,12.5024,M-hldorf,Bayern
3370,19950401,20041130,300,51.2076,10.3956,M-hlhausen,Th-ringen
3376,19490101,20190202,63,52.5176,14.1232,M-ncheberg,Brandenburg
3379,19540601,20190202,515,48.1631,11.5429,M-nchen-Stadt,Bayern
3382,19451101,19531231,521,48.1441,11.6,M-nchen-Bogenhausen,Bayern
3383,18790101,19541231,515,48.1635,11.5019,M-nchen-Botanischer Garten,Bayern
3385,19550101,19990331,515,48.166,11.5011,M-nchen-Nymphenburg,Bayern
3388,19940201,19970131,542,48.0919,11.6486,M-nchen-Perlach,Bayern
3390,19400101,19920516,529,48.1369,11.7094,M-nchen-Riem,Bayern
3402,19460101,20190202,750,48.3851,9.4837,M-nsingen-Apfelstetten,Baden-Wrttemberg
3404,18910101,19911231,62,51.9494,7.5906,M-nster,Nordrhein-Westfalen
3425,19510101,20040531,344,48.9729,9.5708,Murrhardt,Baden-Wrttemberg
3426,19360518,20190202,125,51.566,14.7009,Muskau Bad,Sachsen
3432,19490101,19950331,380,48.5667,8.7184,Nagold,Baden-Wrttemberg
3442,19470101,20190202,149,50.3574,8.7506,Nauheim Bad,Hessen
3478,19760701,20050228,81,53.5468,13.1914,Neubrandenburg,Mecklenburg-Vorpommern
3484,20000701,20190202,380,48.7086,11.2147,Neuburg-Donau (Flugplatz),Bayern
3485,19910601,20190202,486,48.3115,10.3773,Neuburg-Kammel-Langenhaslach,Bayern
3486,19490101,20041231,212,49.2931,9.2722,Neudenau,Baden-Wrttemberg
3490,19480101,20190202,111,50.5346,7.0853,Neuenahr Bad-Ahrweiler,Rheinland-Pfalz
3509,20041001,20190202,77,53.102,13.0421,Menz,Brandenburg
3512,19550101,19771231,820,50.5,11.15,Neuhaus,Th-ringen
3513,19890501,20190202,845,50.5002,11.1344,Neuhaus am Rennweg,Th-ringen
3518,19811001,19931130,793,47.976,8.9101,Neuhausen ob Eck,Baden-Wrttemberg
3519,19931201,20031231,663,47.9519,8.9932,Neuhausen ob Eck-Unterschwandorf,Baden-Wrttemberg
3527,19470101,20190202,500,50.8923,9.405,Neukirchen-Hauptschwenda,Hessen
3532,19510101,19761130,4,54.3609,10.6015,Neuland,Schleswig-Holstein
3537,19360101,20070831,26,54.0873,9.9791,Neum-nster,Schleswig-Holstein
3540,19920901,20190202,195,50.8446,7.372,Neunkirchen-Seelscheid-Krawinkel,Nordrhein-Westfalen
3541,19620801,19920229,185,50.8956,7.3081,Neunkirchen-Seelscheid-Meisenbach,Nordrhein-Westfalen
3545,19700101,20190202,236,49.344,7.2297,Neunkirchen-Wellesweiler,Saarland
3552,19610101,20190202,38,52.9037,12.8072,Neuruppin,Brandenburg
3565,19470101,20020131,315,49.5728,10.6001,Neustadt-Aisch,Bayern
3571,20080301,20190202,452,49.8174,11.8638,Neustadt am Kulm-Filchendorf,Bayern
3575,19510101,19821231,163,49.357,8.1405,Neustadt-Weinstraﬂe,Rheinland-Pfalz
3576,19760101,20021031,125,49.3478,8.1822,Neustadt-Weinstraﬂe (Heidehof),Rheinland-Pfalz
3577,19470101,19760630,64,53.3585,13.0502,Neustrelitz,Mecklenburg-Vorpommern
3578,19811001,20061231,341,48.9832,12.1443,Regensburg-Burgweinting,Bayern
3590,19610101,20050930,180,50.2335,8.8923,Nidderau-Windecken,Hessen
3591,19940101,20190202,350,50.6743,6.424,Nideggen-Schmidt,Nordrhein-Westfalen
3595,19660501,20030630,250,50.4107,7.808,Niederelbert,Rheinland-Pfalz
3603,20000701,20190202,459,49.3895,9.9667,Niederstetten,Baden-Wrttemberg
3605,19510101,19801031,451,48.5334,10.243,Niederstotzingen,Baden-Wrttemberg
3612,19470101,20190202,25,52.6711,9.2229,Nienburg,Niedersachsen
3621,19470101,20190202,435,48.8253,10.5067,Reimlingen,Bayern
3623,20000701,20190202,111,50.8294,6.6602,N-rvenich (Flugplatz),Nordrhein-Westfalen
3631,19470101,20190202,12,53.7123,7.1519,Norderney,Niedersachsen
3639,20000701,20190202,25,53.7647,8.6583,Nordholz (Flugplatz),Niedersachsen
3640,19360101,20061231,24,52.4124,7.064,Nordhorn-Blanke,Niedersachsen
3658,19800701,20050131,303,50.9095,7.5725,N-mbrecht-Distelkamp,Nordrhein-Westfalen
3659,19470101,19950228,627,50.3391,6.9501,N-rburg,Rheinland-Pfalz
3660,19950306,20190202,485,50.3601,6.8697,N-rburg-Barweiler,Rheinland-Pfalz
3666,19360101,19741231,335,49.5008,11.107,N-rnberg-Buchenbuehl,Bayern
3667,19750101,20190202,368,49.4258,11.2538,N-rnberg-Netzstall,Bayern
3668,19550401,20190202,314,49.503,11.0549,N-rnberg,Bayern
3671,19550101,19910331,280,48.6321,9.3261,N-rtingen,Baden-Wrttemberg
3672,19480501,19541231,457,48.6207,8.8962,Nufringen,Baden-Wrttemberg
3679,19470101,20190202,518,47.6187,12.1666,Kiefersfelden-Gach,Bayern
3694,19500601,19811217,810,50.7005,10.7256,Oberhof,Th-ringen
3702,19720101,20061231,515,47.878,7.8288,M-nstertal-Oberm-nstertal,Baden-Wrttemberg
3705,19820701,20041231,480,48.3147,8.5735,Oberndorf-Neckar-Aistaig,Baden-Wrttemberg
3722,19760401,20060531,484,48.2443,11.5528,Oberschleiﬂheim,Bayern
3727,19831001,20010930,800,47.5619,10.0313,Oberstaufen-Kalzhofen,Bayern
3730,19360101,20190202,806,47.3986,10.276,Oberstdorf,Bayern
3734,20040701,20190202,230,49.128,9.3525,Obersulm-Willsbach,Baden-Wrttemberg
3735,19360701,19581231,455,48.2635,12.276,Obertaufkirchen,Bayern
3739,19481001,20190202,596,49.4521,12.4366,Oberviechtach,Bayern
3744,19711201,19750630,125,51.6018,9.5383,Oberweser-Gieselwerder,Hessen
3751,19880601,19971231,626,48.0449,9.8822,Ochsenhausen-Mittelbuch,Baden-Wrttemberg
3752,19590901,19820930,1014,50.03,11.8074,Ochsenkopf,Bayern
3753,19640101,19930331,56,52.2042,7.1784,Ochtrup,Nordrhein-Westfalen
3761,19470101,20190202,276,49.207,9.5175,÷hringen,Baden-Wrttemberg
3776,19571101,19951031,110,50.0946,8.7546,Offenbach-M. (Stadt),Hessen
3777,19580101,20031231,153,48.4593,7.9255,Offenburg,Baden-Wrttemberg
3788,19600601,19851231,305,50.8646,14.7628,Olbersdorf,Sachsen
3790,19470101,19890930,5,53.1018,8.2516,Oldenburg (A),Niedersachsen
3791,19891001,20120930,11,53.1763,8.1824,Oldenburg,Niedersachsen
3811,19780101,20190202,150,51.296,13.0928,Oschatz,Sachsen
3815,19520201,20101130,95,52.2553,8.0534,Osnabr-ck,Niedersachsen
3818,19560101,19661231,29,52.7167,11.7333,Osterburg,Sachsen-Anhalt
3821,19840801,20190202,246,51.0873,11.9292,Osterfeld,Sachsen-Anhalt
3825,19610101,19771231,338,49.5033,7.2773,Osterhof,Saarland
3836,19720501,20190202,312,50.4538,10.2211,Ostheim v.d. Rh-n,Bayern
3856,19490101,19930630,1010,47.6383,10.4313,Oy-Mittelberg,Bayern
3857,19931001,20190202,885,47.6362,10.3892,Oy-Mittelberg-Petersthal,Bayern
3867,19500101,19561231,7,53.0643,7.4814,Papenburg,Niedersachsen
3875,19500101,20190202,549,49.151,11.6896,Parsberg-Oberpfalz-Eglwang,Bayern
3878,19360101,19571231,327,48.5807,13.4152,Passau-Maierhof,Bayern
3879,19480101,19970103,409,48.5779,13.4694,Passau-Oberhaus,Bayern
3883,19910101,19980131,442,50.5999,11.9966,Pausa-Unterreichenau,Sachsen
3897,19980101,20190202,2,54.0893,10.8773,Pelzerhaken,Schleswig-Holstein
3903,19510101,20040930,175,49.5114,6.3857,Perl-Besch,Saarland
3904,19650101,20190202,152,49.5354,6.3789,Perl-Nennig,Saarland
3915,19470101,19501231,145,51.9893,13.3608,Petkus,Brandenburg
3922,19751101,20010630,435,49.1162,10.8598,Pfofeld-Langlau,Bayern
3924,19370101,20050831,246,48.9059,8.7412,Pforzheim-Eutingen,Baden-Wrttemberg
3925,20050901,20190202,333,48.9329,8.6973,Pforzheim-Ispringen,Baden-Wrttemberg
3927,19580101,20190202,630,47.9344,9.2869,Pfullendorf,Baden-Wrttemberg
3929,19480101,19850930,100,49.2511,8.4415,Philippsburg,Baden-Wrttemberg
3939,19500101,20190202,385,49.1912,7.5879,Pirmasens,Rheinland-Pfalz
3946,18820101,20190202,386,50.4819,12.13,Plauen,Sachsen
3955,19500101,19970131,24,54.159,10.402,Pl-n (See),Schleswig-Holstein
3974,19490301,19930630,368,49.5058,11.5142,Pommelsbrunn,Bayern
3975,19930901,20190202,522,49.4777,11.5357,Pommelsbrunn-Mittelburg,Bayern
3987,18930101,20190202,81,52.3813,13.0622,Potsdam,Brandenburg
3988,18930101,20181231,81,52.3822,13.0622,Potsdam (S-kularstation),Brandenburg
4005,19460101,19571231,530,47.8588,12.3624,Prien-Stock,Bayern
4018,19510101,19830831,550,48.1877,11.2206,Puch,Bayern
4024,18530701,20190202,40,54.3643,13.4771,Putbus,Mecklenburg-Vorpommern
4029,19400101,19571231,25,52.6691,7.9544,Quakenbr-ck,Niedersachsen
4032,19910101,20190202,142,51.7953,11.132,Quedlinburg,Sachsen-Anhalt
4036,19950501,20190202,204,51.3895,11.5412,Querfurt-M-hle Lodersleben,Sachsen-Anhalt
4038,19470101,19770630,27,53.7276,9.9071,Quickborn (Kurzer Kamp),Schleswig-Holstein
4039,19741201,20190202,11,53.7331,9.8776,Quickborn,Schleswig-Holstein
4053,19530101,19961231,407,47.7458,9.0007,Radolfzell-Markelfingen,Baden-Wrttemberg
4063,19510101,20190202,41,52.4461,8.5906,Rahden-Kleinendorf,Nordrhein-Westfalen
4066,19861101,19990131,553,47.9091,11.1048,Raisting,Bayern
4077,19370101,19390731,114,48.8471,8.1869,Rastatt,Baden-Wrttemberg
4079,19470101,20050630,200,51.1765,11.4183,Rastenberg,Th-ringen
4091,19620701,19980630,1640,47.7327,12.6827,Rauschberg bei Ruhpolding,Bayern
4094,19460101,20190202,440,47.8062,9.6206,Weingarten Kr. Ravensburg,Baden-Wrttemberg
4100,19540101,19731231,109,51.6243,7.182,Recklinghausen,Nordrhein-Westfalen
4104,19470101,20190202,365,49.0424,12.1021,Regensburg,Bayern
4125,19450101,20061130,470,47.7238,12.874,Reichenhall Bad,Bayern
4127,19911001,20190202,350,50.9906,7.6958,Reichshof-Eckenhagen,Nordrhein-Westfalen
4149,19470101,19621231,764,50.5602,13.2222,Marienberg-Reitzenhain,Sachsen
4152,19710101,19771231,760,47.6783,8.1527,Remetschwiel,Baden-Wrttemberg
4154,20110201,20180630,345,51.18,7.2505,Remscheid-Lennep,Nordrhein-Westfalen
4156,19731001,19980228,8,54.2878,9.6749,Rendsburg,Schleswig-Holstein
4157,19850601,20031130,315,50.5052,7.4881,Rengsdorf (Kurort),Rheinland-Pfalz
4160,20040701,20190202,478,48.7425,8.924,Renningen-Ihinger Hof,Baden-Wrttemberg
4166,19880501,20021231,360,48.5051,9.1833,Reutlingen-Betzingen,Baden-Wrttemberg
4169,19580101,20190202,131,48.6703,7.9939,Rheinau-Memprechtshofen,Baden-Wrttemberg
4174,20000701,20171219,40,52.2887,7.3866,Rheine-Bentlage,Nordrhein-Westfalen
4175,19530901,20190202,282,47.559,7.7721,Rheinfelden,Baden-Wrttemberg
4177,19480101,20190202,116,48.9726,8.3301,Rheinstetten,Baden-Wrttemberg
4189,20040801,20190202,533,48.1479,9.4596,Altheim Kreis Biberach,Baden-Wrttemberg
4222,19630101,20060131,464,50.5263,12.4091,Rodewisch,Sachsen
4233,19360403,19531130,397,50.3833,9.5167,R-hrigshof bei Schl-chtern,Hessen
4240,19480101,19920930,440,50.6407,6.2058,Roetgen,Nordrhein-Westfalen
4261,19500101,20190202,444,47.8754,12.128,Rosenheim,Bayern
4271,19470101,20190131,4,54.1803,12.0808,Rostock-Warnem-nde,Mecklenburg-Vorpommern
4275,19460101,20190202,32,53.1288,9.3398,Rotenburg (W-mme),Niedersachsen
4278,19510101,20081231,340,49.2511,11.0934,Roth bei N-rnberg,Bayern
4280,20000701,20190202,386,49.2164,11.1036,Roth,Bayern
4287,19470601,20190202,415,49.3848,10.1732,Rothenburg ob der Tauber,Bayern
4288,19510101,19750831,95,52.1038,8.1808,Rothenfelde Bad,Niedersachsen
4293,19580101,20051130,747,47.6819,11.7714,Rottach-Egern,Bayern
4294,19790701,20021031,360,48.4704,8.9687,Rottenburg-Kiebingen,Baden-Wrttemberg
4300,19570201,20190202,588,48.1814,8.6356,Rottweil,Baden-Wrttemberg
4301,19470101,20190202,102,49.8502,7.871,Kreuznach Bad,Rheinland-Pfalz
4318,19710601,20061231,692,47.731,12.661,Ruhpolding,Bayern
4320,19880601,19920930,36,54.0934,10.2223,Ruhwinkel,Schleswig-Holstein
4323,19690101,20190202,461,49.6468,7.8837,Ruppertsecken,Rheinland-Pfalz
4327,19530301,19710716,797,48.8765,13.049,Rusel-Irlmoos,Bayern
4330,19520101,19800331,449,48.8026,8.9557,Rutesheim,Baden-Wrttemberg
4332,19470501,19591231,235,50.6563,11.3894,Saalfeld,Th-ringen
4336,19510101,20190202,320,49.2128,7.1077,Saarbr-cken-Ensheim,Saarland
4339,19480101,20010331,193,49.2231,7.0168,Saarbr-cken-Sankt Johann,Saarland
4343,19790101,19970930,180,49.3256,6.7354,Saarlouis,Saarland
4347,19480101,20000131,292,51.5909,10.5691,Sachsa Bad,Niedersachsen
4349,19871101,20190202,248,48.9569,9.071,Sachsenheim,Baden-Wrttemberg
4350,19660101,20081231,339,47.5619,7.9399,S-ckingen Bad,Baden-Wrttemberg
